NAME,R,MSINI,A,PER,ECC,MASS
,rearth,mjupiter,au,day,,mearth
Kepler-1200 b,1.0648531694391745,,0.0190745,1.11854972,0,1.159833585417294
Kepler-178 b,2.899998703689186,,0.0882572,9.576694,,8.007389524957317
Kepler-1207 b,1.6253022059861084,,0.114152,13.68237119,0,3.8398920809480765
Kepler-147 c,2.4299949326601964,,0.203039,33.416423,,5.994466234809681
Kepler-1096 b,1.2441968611341936,,0.0345893,2.89221751,0,1.9976077076428642
Kepler-1491 b,1.513212398676722,,0.127283,16.5861762,0,3.8550201516521043
HATS-1 b,14.594092911682162,1.85957,0.0444708,3.446459,0.12,592.750227478156
Kepler-1559 b,0.7173747667800755,,0.018261,0.97191543,0,0.28630191623983126
Kepler-378 c,0.6999986048509744,,0.184331,28.906009,,0.2628089123229888
HD 80606 b,11.5340411721359,3.89024,0.447343,111.4367,0.934,1236.478239429547
Kepler-471 b,14.963989275803138,,0.0654845,5.01423457,0,317.8166114291453
Kepler-158 b,2.1199993615653563,,0.127912,16.709184,,5.016449176458772
Kepler-1511 b,1.6813471096408021,,0.167934,23.2382792,0,3.956403650698001
Kepler-45 b,10.760621501701133,0.510798,0.0298817,2.455239,0.11,162.5628789293964
Kepler-68 b,2.307940341481005,0.0187967,0.0617749,5.398763,0,8.321392337049312
TRAPPIST-1 g,1.1797003860083723,,0.0466967,12.354473,0,1.147953600482073
Kepler-1195 b,2.0848704159545943,,0.0737068,8.49642241,0,4.9194197649894535
Kepler-665 b,2.6004835295777737,,0.114939,16.01310205,0,6.641509074018279
Kepler-950 b,8.978393565481882,,0.420795,98.7180406,0,97.0046217736266
Kepler-308 b,2.1199993615653563,,0.0889821,9.694928,,5.016449176458772
WASP-78 b,19.055267242595757,0.877779,0.0361391,2.17517656,0,280.94893105353015
Kepler-108 c,8.17998907699785,,0.647542,190.323494,,71.19441694285428
HD 86264 b,,6.62738,2.84117,1475,0.7,2106.291454253289
Kepler-942 b,2.129706338878349,,0.230681,44.96417488,0,5.04368606005825
Kepler-266 c,3.8899982998071523,,0.443078,107.723601,,15.305444154865922
HD 176986 c,,0.0281354,0.118715,16.8191,0.111,8.941897489203575
Kepler-1094 b,3.183350527586585,,0.373544,78.1000231,0,9.615350888821935
Kepler-1194 b,1.513212398676722,,0.122862,16.22371307,0,3.8550201516521043
8 UMi b,,1.52093,0.490206,93.4,0.06,483.3768188209299
Kepler-1291 b,1.6589291481789248,,0.0776941,8.63043276,0,3.9093985738676307
Kepler-239 c,2.5099934281369056,,0.287238,56.228098,,6.287366023902781
Kepler-524 b,1.9055267242595757,,0.0803909,7.97419807,0,4.4602383247966255
HD 82943 c,,1.58936,0.742283,219.3,0.425,505.1250095410264
Kepler-205 c,1.639997179724369,,0.145668,20.306546,,3.870148222356131
Kepler-319 b,1.6299987689123718,,0.0522529,4.362705,,3.8495219242743803
Kepler-162 c,3.030000462206613,,0.141525,19.446355,,8.703757502259716
Kepler-126 c,1.5799955058716546,,0.153051,21.869741,,3.747884171939339
HD 216536 b,,1.48058,0.608531,148.6,0.38,470.55291854976394
K2-27 b,,0.096608,0.0667693,6.771315,0.251,30.70362719694687
Kepler-728 b,3.3402762578197267,,0.0617018,5.74347727,0,10.657376212714674
Kepler-384 c,1.1299997654473901,,0.248874,45.348269,,1.4301874640956111
Kepler-669 b,4.831070695034571,,0.0527424,4.12554687,0,24.553653294164906
Kepler-1046 b,1.714974051833618,,0.117226,14.37508035,0,4.027912388269559
iota Hor b,,2.04683,0.92376,302.8,0.14,650.5165747715175
Kepler-716 b,2.903126009313118,,0.0874713,10.37168453,0,8.02334391885106
HD 37124 d,,0.68665,2.80658,1862,0.16,218.2287762378226
Kepler-853 b,1.6925560903717407,,0.0794128,7.16892463,0,3.980112769910615
Kepler-690 b,5.951968768128439,,0.0793434,7.74809437,0,37.738815707542436
Kepler-1500 b,1.1993609382104389,,0.119208,15.0330105,0,1.7601097102540924
HD 113996 b,,6.28868,1.61027,610.2,0.28,1998.6469679622378
WASP-120 b,16.88117334002289,4.79523,0.0515037,3.6112706,0.057,1537.0151616952896
Kepler-1316 b,3.542037910976623,,0.392209,87.9732136,0,12.17339323089284
Kepler-921 b,2.869499067120302,,0.263744,51.300634,0,7.853598066686753
HD 192263 b,,0.639382,0.152945,24.3556,0.055,203.20622064878978
K2-3 c,1.7598099747573728,,0.139869,24.6454,,4.1252913980114485
HD 204313 b,,3.50088,3.07131,1920.1,0.23,1112.6378186200664
BD +03 2562 b,,6.44514,1.2589,481.9,0.2,2048.3725549864416
Kepler-1079 b,1.6253022059861084,,0.112404,13.24503188,0,3.8398920809480765
Kepler-771 b,1.8158548784120663,,0.0838281,8.73485836,0,4.250574706236819
Kepler-212 c,2.7399905037550365,,0.196459,31.805174,,7.238781831877071
Kepler-53 c,3.1671647594111096,,0.221868,38.5583038,,9.51431698804861
K2-10 b,3.9016892667095213,0.0866591,0.136979,19.3044,0.31,27.541701511499447
Kepler-707 b,1.333868706981703,,0.0310798,2.23749275,0,2.5324040760269155
Kepler-1211 b,2.5444386259230805,,0.0955953,11.01816836,0,6.419228135984734
Kepler-321 b,1.769998938241796,,0.0565776,4.915379,,4.147761032439489
Kepler-1442 b,3.934352236559477,,0.405305,81.4162941,0,15.755694948277593
Kepler-402 d,1.3799936626895157,,0.0841819,8.921099,,2.839665997790499
Kepler-339 d,1.1699934086953794,,0.0941898,10.558345,,1.614966041980516
Kepler-407 b,1.0699980915946756,0,0.0149747,0.6693109,0,0
Kepler-756 b,1.120898073093868,,0.0209702,1.22486632,0,1.3901648182183388
TrES-3 b,14.975198256534076,1.87299,0.0227178,1.30619,0,607.0297278296675
Kepler-188 b,1.6800020319530895,,0.0317043,2.061897,,3.9535750828562817
HIP 14810 b,,3.87441,0.0692271,6.673859,0.142483,1231.351857487195
Kepler-695 b,9.213782160831595,,0.0387537,3.04033042,0,172.30650060259114
Kepler-10 c,2.349996437183487,0.0531039,0.239656,45.29485,,17.199281560711057
HD 90156 b,,0.0565295,0.249855,49.77,0.31,17.96601413578387
Kepler-786 b,2.4323488186136935,,0.259117,53.5293487,0,6.002824811690268
Kepler-259 c,2.6999968605070475,,0.217013,36.924931,,7.060899874460179
Kepler-444 b,0.4113695928254496,,0.0419153,3.6001053,0.16,0.0425899684643969
Kepler-550 b,4.41633840798984,,0.078424,8.60010411,0,20.408689047905995
Kepler-304 d,2.750000123547765,,0.0887283,9.653471,,7.28413426232801
Kepler-150 e,3.1199973684953197,,0.192408,30.826557,,9.22643870141609
Kepler-218 c,3.1399941901193142,,0.246495,44.699576,,9.347304358742592
Pr 211 b,,1.84394,0.0320419,2.1451,0,586.0347624786582
Kepler-203 b,2.569995101989621,,0.0421675,3.162697,,6.5194039319072
GJ 3138 b,,0.00576851,0.0196594,1.22002563,0.21239,1.8333283011951391
Kepler-981 b,2.3090500305733683,,0.0527478,4.46975774,0,5.584927749322085
Kepler-6 b,14.829481507031874,0.668332,0.0456089,3.234723,0,212.73881209199558
K2-19 b,7.23278536931061,,0.0758978,7.9194,,72.47235753741086
Kepler-501 b,4.304248600680453,,0.0626287,5.64067757,0,19.355985085869236
Kepler-244 d,2.309991584954767,,0.14444,20.050401,,5.587978788791805
WASP-156 b,5.8069133484893625,0.130506,0.0452895,3.836169,0,41.482059756954904
24 Sex c,,1.51716,2.24032,910,0.412,482.1786501958421
HIP 65407 b,,0.430669,0.176696,28.125,0.14,136.8737622275786
Kepler-358 b,2.719993682131042,,0.20564,34.060467,,7.1491575474540525
Kepler-373 c,1.2399934933600916,,0.127997,16.725948,,1.974511974490308
HATS-13 b,13.58528464589768,0.542224,0.0405861,3.0440499,,172.38309440594557
Kepler-466 c,1.2554058418651322,,0.0475122,3.70921385,0,2.0600427809581197
Kepler-1074 b,1.2554058418651322,,0.054174,5.94566534,0,2.0600427809581197
Kepler-807 b,10.424352079772973,,0.476837,117.93108781,0,179.38491217234105
HD 60532 c,,2.46312,1.57999,604,0.02,782.8204519433565
HIP 65407 c,,0.786056,0.316151,67.3,0.12,249.82165431354824
Kepler-299 b,1.320003197817532,,0.0400468,2.927128,,2.4443720528271564
Kepler-939 b,1.7486009940264342,,0.11345,14.878296,0,4.100724173947976
Kepler-1389 b,1.7710189554883116,,0.391079,99.2530951,0,4.150017530380637
Kepler-140 c,1.799994170677788,,0.396968,91.353282,,4.214693210806467
Kepler-23 d,2.199997857042066,,0.12048,15.274299,,5.247088691372904
Kepler-1048 b,1.6140932252551699,,0.0645763,6.92101021,0,3.8169457216028926
Kepler-89 c,4.4129757137705585,,0.101317,10.423648,0.43,9.39961697298383
WASP-95 b,13.562866684435804,1.2034,0.0341288,2.184673,0,359.13277091493416
Kepler-831 b,1.266614822596071,,0.0616673,5.62153941,0,2.1237236953901775
HD 68988 b,,1.79992,0.0692771,6.27711,0.1249,572.0444752435471
K2-136 c,2.9539139010050013,,0.118441,17.307137,0.13,8.288021592849251
Kepler-84 b,2.275423088380552,,0.08295,8.726,,5.4777282062870345
GJ 628 c,,0.0108155,0.0889562,17.87199137,0.114217,3.4373455609119214
Kepler-637 b,4.752607829918,,0.187767,23.20584623,0,23.73921644571658
HAT-P-26 b,6.333074112980354,0.0586313,0.0478684,4.234516,0.124,18.6395946620468
Kepler-1252 b,1.6701381289098634,,0.121659,15.0540329,0,3.9328534397911015
Kepler-292 f,2.349996437183487,,0.148181,20.834237,,5.719268830973185
Kepler-847 b,1.1769429767485615,,0.0324471,2.3432319,0,1.648581504971377
Kepler-1355 b,1.4571674950220284,,0.0222195,1.28958811,0,3.4043244149844325
Kepler-20 e,0.8672253883758486,,0.063351,6.098493,0,0.5580891478356934
Kepler-450 b,,,0.2014,28.454851,0,
Kepler-296 d,2.279996352518775,,0.143477,19.850242,,5.492125298784774
HD 149143 b,,1.32811,0.0530508,4.072,0.016,422.0954198051621
Kepler-688 b,9.76302221664759,,0.0481308,3.89593684,0,221.20544662046797
Kepler-62 d,1.9482553588059137,,0.119499,18.16406,0.0948683,0
Kepler-713 b,2.477184741537448,,0.0738933,7.411141,0,6.16500662850256
HD 79498 b,,1.34632,3.13296,1966.1,0.59,427.8828602992869
GJ 273 d,,0.0448185,0.730436,423.3821719,0.717815,14.244063799337148
Kepler-89 e,6.700728680955143,0.0986881,0.304548,54.32031,0.019,12.999462167319473
HATS-22 b,10.957955607469309,2.73841,0.0503097,4.7228124,0.079,870.8620096414583
Kepler-722 b,2.63411047177059,,0.0505771,4.09357325,0,6.779632173345385
Kepler-556 b,2.241796146187736,,0.100994,11.72292176,0,5.3732618861102734
Kepler-883 b,1.7822279362192501,,0.110239,12.98495573,0,4.174902571055539
Kepler-1181 b,1.5692573023314154,,0.0594394,4.89337519,0,3.726336205684443
Kepler-1336 c,1.714974051833618,,0.061725,5.77721211,0,4.027912388269559
Kepler-897 b,2.3875128956899387,,0.079369,8.0472642,0,5.846204785577984
Kepler-298 d,2.4999950173249084,,0.355666,77.473633,,6.249736537109571
Kepler-269 b,2.4699997848889166,,0.0596916,5.326718,,6.1386278497539415
Kepler-248 b,3.019990842413885,,0.0668155,6.308205,,8.647726433664758
HD 181433 c,,0.640416,1.75604,962,0.28,203.53484302500752
Kepler-1375 b,1.7373920132954954,,0.0493278,3.3004192,0,4.076284076529075
Kepler-454 b,2.353885953497123,0.0215581,0.0951314,10.57,0,6.860357592648388
70 Vir b,,7.46144,0.483601,116.6884,0.4007,2371.3695771818816
HD 102365 b,,0.0509774,0.463328,122.1,0.34,16.20146452746811
BD -08 2823 b,,0.045941,0.0558236,5.6,0.15,14.600812945666364
Kepler-1276 b,1.1881519574795,,0.110538,12.5720095,0,1.7037512905493621
Kepler-797 b,2.174542261802104,,0.174066,27.07237711,0,5.1721793160590535
HD 47366 b,,1.74615,1.21472,363.3,0.089,554.9554760470021
Kepler-160 b,1.5400018626236656,,0.0518266,4.309427,,3.668143984131767
Kepler-1066 b,2.3650949342280616,,0.03015,1.93155984,0,5.769897017173847
Kepler-1318 b,3.104887662470015,,0.629,213.257663,0,9.13627412875364
CoRoT-11 b,16.02884244524231,2.33146,0.0440549,2.99433,0,746.2747197951189
Kepler-369 c,1.4100001041062382,,0.118353,14.871572,,3.0516178959525964
Kepler-142 d,2.1599930048133458,,0.235751,41.809118,,5.130036833383548
Kepler-1415 b,1.2890327840579483,,0.0139284,0.63642408,0,2.2548516510997287
Kepler-398 b,0.9299979222652512,,0.0499821,4.081423,,0.7152748875163201
Kepler-443 b,2.3300108245402233,,0.558942,177.6693,0,5.653162975795922
HD 175607 b,,0.0262555,0.164916,29.03,0.16,8.344434041377925
Kepler-746 b,1.1096890923629295,,0.0435651,3.48159251,0,1.3418980094405946
Kepler-1348 b,1.9391536664523916,,0.180967,27.5722742,0,4.542076102239631
Kepler-299 d,1.8599958445305025,,0.119323,15.054786,,4.352307803555288
GJ 436 b,4.222423041344601,0.0725512,0.0287188,2.64385,0.16,23.10460023601486
KELT-18 b,18.688061033850204,,0.0457595,2.8717518,0.058,317.8166114291453
Kepler-1231 b,1.4235405528292124,,0.0936589,10.41725184,0,3.15041436778146
Kepler-142 c,2.859993851460466,,0.0553921,4.761702,,7.806370518228382
Kepler-401 d,2.275423088380552,,0,184.256405,0,5.4777282062870345
Kepler-815 b,4.113695928254495,,0.0883216,8.57503552,0,17.632147785477553
Kepler-578 b,1.9951985701070851,,0.0257374,1.6168837,0,4.682646389474741
Kepler-181 c,1.9899976030479296,,0.0517683,4.302149,,4.669361655117003
XO-2S b,,0.259,0.134393,18.157,0.18,82.31450236014864
Kepler-364 b,1.5500002734356624,,0.170638,25.745718,,3.6879439590238023
Kepler-173 c,2.4299949326601964,,0.0783205,8.005777,,5.994466234809681
Kepler-609 b,3.3514852385506653,,0.070302,6.52121067,0,10.736258295671387
Kepler-1606 b,2.0736614352236558,,0.638509,196.435224,0,4.888972933614543
Kepler-290 b,2.250001120082783,,0.11685,14.589347,,5.398496525057748
Kepler-926 b,2.3090500305733683,,0.273799,52.0688601,0,5.584927749322085
Kepler-544 b,2.1184973581474105,,0.158582,21.41616926,0,5.012253997187908
HATS-36 b,14.127575133660494,3.2196,0.0542977,4.1752387,0.105,1024.135426835392
WASP-37 b,13.002417647888867,1.79324,0.0446312,3.577469,0,570.0422305915436
Kepler-223 c,1.9999960138599266,,0.0899174,9.848183,,4.694945892337048
HD 6718 b,,1.5591,3.55427,2496,0.1,495.50787887918045
Kepler-224 e,1.9700007814239346,,0.137602,18.643577,,4.618765250577483
Kepler-322 c,1.6699924121603613,,0.0520493,4.337234,,3.9325356231796724
HD 33636 b,,9.26951,3.26519,2127.7,0.4805,2946.0042578085768
Kepler-477 b,2.0736614352236558,,0.093078,11.11990653,0,4.888972933614543
Kepler-1327 b,1.8046458976811275,,0.119224,14.88801098,0,4.22518115898363
V830 Tau b,,0.569537,0.056677,4.927,,220.97026232801042
Kepler-163 c,2.2599995308947802,,0.150603,21.347262,,5.429483644672089
Kepler-1128 b,3.6541277182860097,,0.29908,61.6178167,0,13.107646941849955
HAT-P-40 b,19.391536664523915,0.619927,0.060845,4.457243,0,197.10986240835592
HD 240237 b,,5.31949,1.91887,745.7,0.4,1690.6222863312244
Kepler-494 b,7.1401207256079395,,0.0809789,8.02511821,0,69.5068107361655
Kepler-169 f,2.5799935128016176,,0.38452,87.090195,,6.559131008335844
Kepler-283 b,2.1299977723773535,,0.0968462,11.008151,,5.044512383247966
rho CrB b,,1.06409,0.225692,39.8449,0.057,338.18547805563924
Kepler-214 b,2.6099999542183405,,0.122502,15.660544,,6.680250918951491
Kepler-700 b,5.985595710321255,,0.363536,80.8720639,0,38.179309530983225
Kepler-1549 b,2.5668565873849576,,0.672832,214.886545,0,6.506977302400321
Kepler-730 b,9.213782160831595,,0.0681049,6.49168426,0,172.30650060259114
Kepler-1515 b,9.550051582759755,,0.764923,214.3114164,0,122.03013739078035
Kepler-1424 b,1.1545250152866842,,0.188549,29.6091744,0,1.5417569855378124
Kepler-314 b,0.829998121572255,,0.0356743,2.461069,,0.4778722351109772
Kepler-188 c,3.1899974531600317,,0.0645963,5.996553,,9.657207336547152
Kepler-731 b,13.876718144902085,,0.0485975,3.85560355,0,317.8166114291453
Kepler-1338 b,0.9191364199369718,,0.018961,0.93511806,0,0.685994443105353
Kepler-233 b,2.4299949326601964,,0.0813349,8.472382,,5.994466234809681
Kepler-1530 c,1.647720167447986,,0.0580264,5.3227406,0,3.886102616249874
Kepler-118 b,1.9599911616312067,,0.0751093,7.518496,,4.593721301596866
Kepler-1440 b,1.2554058418651322,,0.226831,39.859484,0,2.0600427809581197
Kepler-65 c,2.6411048757466955,,0.0685234,5.859944,,6.808807738274581
Kepler-1513 b,8.462780451858704,,0.576981,160.88465087,0,79.38486883599478
Kepler-110 b,1.8300006120945107,,0.106481,12.691112,,4.2828966556191626
HD 11977 b,,7.40012,2.063,711,0.4,2351.8810625690467
Kepler-1192 b,2.3650949342280616,,0.159985,25.2034787,0,5.769897017173847
Kepler-1382 b,1.8831087627976983,,0.139726,16.3583055,0,4.406718007431958
HD 73534 b,,1.06828,3.0184,1770,0.074,339.51712965752733
Kepler-689 b,2.8919170285821796,,0.150552,22.36656079,0,7.966295837099527
Kepler-1643 b,2.2978410498424293,,0.058171,5.34264507,0,5.548887345586019
Kepler-195 b,2.0299912462959186,,0.0802786,8.307872,,4.772715617153761
Kepler-498 b,3.026424797353444,,0.0878909,9.61375356,0,8.683703274078537
Kepler-50 c,2.787505373073486,,0.0932375,9.3761368,,7.457312533895752
Kepler-863 b,2.903126009313118,,0.120507,15.59461874,0,8.02334391885106
Kepler-1464 b,1.6589291481789248,,0.19765,31.7785901,0,3.9093985738676307
HD 164604 b,,2.6885,1.30299,606.4,0.24,854.4499598272572
Kepler-1356 b,1.5244213794076606,,0.0135188,0.63400294,0,3.9492845586019882
Kepler-359 b,3.5299994656715947,,0.169831,25.563222,,12.077094797629806
TRAPPIST-1 b,1.1513416647590975,,0.0115051,1.51087637,0,1.017013156573265
HATS-24 b,17.084952609711355,2.45019,0.0254851,1.3484954,0,780.0840509189514
HD 215152 d,,0.00881646,0.087995,10.86499,0,2.8020174420006025
Kepler-1201 b,2.2866320691114908,,0.125745,15.18725932,0,5.51313297680024
HIP 63242 b,,,0.563801,124.6,0.23,
Kepler-1594 b,1.0648531694391745,,0.0388448,2.71603809,0,1.159833585417294
Kepler-642 b,2.903126009313118,,0.0589428,4.41745855,0,8.02334391885106
Kepler-359 d,4.009990438531851,,0.354508,77.095691,,16.551730214924174
WASP-142 b,17.507867452689673,0.82467,0.034771,2.052868,0,265.975001406046
Kepler-115 b,1.0899982759128894,,0.0351175,2.403679,,1.259790087877875
OGLE-05-071L b,,,3.54863,3600,,1207.7031234307522
OGLE235-MOA53 b,,,,,,826.3231897157779
HD 37124 c,,0.648109,1.70993,885.5,0.125,205.97980621673193
HD 217107 c,,2.61546,5.33414,4270,0.517222,831.2366345284723
Kepler-1323 b,1.5244213794076606,,0.0197027,0.92990668,0,3.9492845586019882
HD 74156 b,,1.77342,0.291535,51.638,0.63,563.6223350406749
Kepler-928 b,1.5916752637932925,,0.0439026,3.9324613,0,3.771434382846239
Kepler-180 b,1.499997010394945,,0.11269,13.817124,,3.745627673998192
HD 103774 b,,0.368054,0.070273,5.8881,0.09,116.97367510294264
Kepler-43 b,13.450776877126417,3.21573,0.0449294,3.024095,0,1027.0021326704832
Kepler-76 b,15.244213794076606,,0.0278077,1.5449298,0,638.811388972582
Kepler-310 b,1.190001439300105,,0.113307,13.930698,,1.7129711504469216
Kepler-222 c,4.63999120051426,,0.0913762,10.08881,,22.59498129958823
Kepler-1154 c,2.3650949342280616,,0.0877495,8.45808312,0,5.769897017173847
Kepler-538 b,2.2642141076496136,,0.363618,81.73780699,0,5.442609470724114
KELT-6 b,13.372314012009845,0.431127,0.0794132,7.8457,0.22,137.04887918047604
WASP-13 b,15.771035888430724,0.472376,0.0537034,4.3530135,0,150.60788927387767
Kepler-683 b,1.9727806086452078,,0.035933,2.53918318,0,4.625757216028924
Kepler-84 c,2.4099308571518163,,0.107552,12.883,,30.510394697197952
Kepler-918 b,1.7373920132954954,,0.0580906,4.85386933,0,4.076284076529075
Kepler-569 b,3.1609325661247074,,0.202661,34.18890521,0,9.475702269759967
HD 13931 b,,1.88123,5.14931,4218,0.02,597.886143918851
Kepler-58 d,2.9399923469371756,,0.229287,40.101371,,8.214478828964548
HAT-P-18 b,11.152935827283986,0.197162,0.0559503,5.508023,0.084,62.6750248568846
Kepler-672 b,2.4996027029993257,,0.218893,38.3774623,0,6.248274580696997
Kepler-357 b,1.839999022906508,,0.0679912,6.475434,,4.305874796625488
Kepler-1518 b,3.0488427588153213,,0.0670648,5.11177904,0,8.810353193733052
Kepler-971 b,2.129706338878349,,0.084658,9.59070716,0,5.04368606005825
K2-18 c,,0.0239033,0.0600137,8.962,0,7.5968658079742895
Kepler-406 c,0.8499983058904688,0.00857506,0.0555527,4.62332,0,2.725296512001607
HD 155358 c,,0.807031,1.00082,391.9,0.16,256.4878577382746
WASP-43 b,10.424352079772973,1.7613,0.0142363,0.813475,0,564.4709053931907
Kepler-1570 b,1.0648531694391745,,0.169395,26.548955,0,1.159833585417294
Kepler-159 c,3.4099961179661653,,0.242421,43.595792,,11.158032720699005
Kepler-39 b,13.67495649174519,18.1767,0.155007,21.0874,0.121,5778.064904087576
Kepler-920 c,3.799844467788213,,0.407808,100.8274113,0,14.426999040875764
14 And b,,4.68383,0.823151,185.84,0,1488.5989791101738
Kepler-1130 b,0.7958376318966462,,0.0585387,5.45298175,0,0.4120524148840012
Kepler-520 b,1.6589291481789248,,0.147232,19.67416124,0,3.9093985738676307
Kepler-1191 b,1.513212398676722,,0.0584627,5.60014851,0,3.8550201516521043
Kepler-1012 b,1.2890327840579483,,0.0600079,5.50860439,0,2.2548516510997287
Kepler-1145 b,1.401122591367335,,0.0453661,3.97076766,0,2.9879115561916234
Kepler-891 b,6.411536978096924,,0.283142,53.44945593,0,35.30624736366375
Kepler-727 b,2.533229645192142,,0.0561729,5.15448442,0,6.375941513508084
Kepler-215 b,1.6200003581003746,,0.086925,9.360672,,3.8290227528372
Kepler-294 b,1.769998938241796,,0.0468277,3.701212,,4.147761032439489
WASP-88 b,19.055267242595757,0.563202,0.0643804,4.954,0,179.10396228783767
GJ 3138 c,,0.0130611,0.056688,5.97377468,0.121224,4.15103454353721
GJ 3998 c,,0.0197987,0.08911,13.74,0.049,6.292355744702219
Kepler-29 b,3.5967825728665277,,0.0928723,10.3376,0,12.62116505473536
Kepler-792 b,1.961571627914269,,0.10143,11.30119217,0,4.597662227578588
Kepler-975 b,1.4795854564839057,,0.0285538,1.97034246,0,3.580458381038465
Kepler-24 b,2.3978587849045954,,0.0800144,8.14561,0,5.881863809380334
Kepler-542 b,1.5692573023314154,,0.1064,13.14497566,0,3.726336205684443
Kepler-306 b,1.5199938320189397,,0.0544926,4.646186,,3.9118775434367783
Kepler-656 b,3.1160966432009536,,0.0217143,1.26025909,0,9.203079180476045
Kepler-83 b,2.8246631441965473,,0.0778725,9.77,,7.633827879883499
Kepler-770 b,2.2978410498424293,,0.136148,18.92540274,0,5.548887345586019
Kepler-489 b,7.72298772361675,,0.122418,17.27629612,0,59.69231595862207
81 Cet b,,4.31096,2.28088,952.7,0.206,1370.094699206588
Kepler-1204 b,3.0488427588153213,,0.384289,85.7350285,0,8.810353193733052
Kepler-1218 b,1.434749533560151,,0.161019,22.9221266,0,3.2336886763081245
Kepler-1043 b,2.5444386259230805,,0.217045,38.5053398,0,6.419228135984734
Kepler-1396 b,2.0736614352236558,,0.1432,18.2206421,0,4.888972933614543
CoRoT-3 b,11.321070538248067,21.799,0.0573788,4.2568,0,6945.850261122828
Kepler-377 b,1.3900032824822437,,0.105463,12.509529,,2.9093027955207393
Kepler-648 b,3.2169774697794007,,0.133676,17.4211749,0,9.829050778346891
K2-12 b,2.253162052648908,,0.080381,8.28246,,5.408253495028623
Kepler-910 b,0.8182555933585236,,0.0375152,2.36436901,0,0.45443326001807777
Kepler-126 d,2.4999950173249084,,0.422434,100.283134,,6.249736537109571
Kepler-91 b,15.326711892256315,0.758053,0.0726449,6.24658,0.066,256.90991819825246
Kepler-1506 b,1.3226597262507642,,0.11193,14.0329154,0,2.461082850256101
HAT-P-38 b,9.247409103024411,0.267451,0.0522992,4.640382,0.067,85.03787290348498
Kepler-1602 b,1.3450776877126416,,0.104553,11.17931605,0,2.605028349904589
Kepler-18 d,6.97998922688575,,0.117171,14.85888,0.000521567,16.3993371497439
Kepler-1077 b,2.768618240541854,,0.208178,34.3511874,0,7.369499804157878
Kepler-380 b,1.190001439300105,,0.0487448,3.930821,,1.7129711504469216
Kepler-1580 b,2.107288377416472,,0.328211,56.6449279,0,4.981044405945566
HD 32963 b,,0.7,3.5161,2372,0.07,222.4716280004017
Kepler-132 d,1.5500002734356624,,0.134468,18.010199,,3.6879439590238023
Kepler-228 b,1.5299922428309372,,0.0366865,2.566546,,3.996671015366074
mu Ara e,,0.543322,0.93961,310.54999,0.0666,172.67675695490607
Kepler-97 b,1.4800001887709504,0.0106941,0.036125,2.58664,0,3.3987626242844224
WASP-96 b,13.450776877126417,0.478203,0.0453489,3.4252602,0,152.55197348598975
EPIC 211945201 b,6.2715480177482315,0.0842876,0.14979,19.49213,0,26.805987837702116
Kepler-1229 b,1.401122591367335,,0.312498,86.828989,0,2.9879115561916234
Kepler-518 b,2.107288377416472,,0.0804858,8.51203588,0,4.981044405945566
Kepler-139 b,2.9399923469371756,,0.123078,15.771044,,8.214478828964548
Kepler-952 b,7.64452485850018,,0.503142,130.3546919,0,57.90396188611027
Kepler-375 b,1.4499937473542277,,0.103296,12.125934,,3.3491514512403335
Kepler-1285 b,0.9751813235916652,,0.125346,14.7967458,0,0.8470925052726723
HD 136118 b,,11.6809,2.33328,1187.3,0.338,3712.3840564427032
Kepler-182 b,2.5799935128016176,,0.0897811,9.825792,,6.559131008335844
Kepler-1313 b,1.7598099747573728,,0.0466196,3.83309118,0,4.1252913980114485
HD 6434 b,,0.397195,0.142061,21.997999,0.17,126.23516897659938
HD 5319 b,,1.76545,1.6698,641,0.02,561.0893366475846
Kepler-306 e,2.269997941706778,,0.247015,44.840975,,5.460693235914431
Kepler-1519 b,7.061657860491368,,0.742026,240.7989397,0,46.05258044591744
Kepler-253 b,1.6299987689123718,,0.0475233,3.783986,,3.8495219242743803
WASP-151 b,12.855692090120883,0.316639,0.0549549,4.533471,0,100.64298634126745
Kepler-259 b,2.799992177607751,,0.0790333,8.115317,,7.516076825349
Kepler-1586 b,1.5244213794076606,,0.138326,15.6049212,0,3.9492845586019882
Kepler-1172 b,3.1945595083175236,,0.167139,26.0204423,0,9.686033303203775
Kepler-1501 b,1.5580483216004768,,0.123985,14.5564533,0,3.703961916239831
HD 231701 b,,1.08667,0.555583,141.60001,0.1,345.36177714170935
Kepler-666 b,2.3987218764208778,,0.0538618,4.49876092,0,5.88485128552777
PH-2 b,10.110960187516659,,0.825444,282.5255,0.41,155.1574340664859
Kepler-1027 b,0.8855094777441558,,0.0291727,1.9078052,0,0.6009308270563422
CoRoT-18 b,14.683764757529671,3.48002,0.0295483,1.9000693,0.04,1108.0739720799436
Kepler-703 b,8.204973895047114,,0.0570646,4.58352176,0,111.05084473234909
Kepler-1505 b,0.9303454006679105,,0.187949,30.8609366,0,0.7162251591844933
Kepler-203 d,1.4399953365422304,,0.0987232,11.32972,,3.2731297177864818
HD 75898 b,,2.51504,1.18906,418.20001,0.1,799.3214904087575
HATS-25 b,14.458015885608566,0.612201,0.0516466,4.2986432,0,194.8473259515918
Kepler-776 b,1.2778238033270095,,0.0530392,4.89718784,0,2.188656807271266
Kepler-876 b,1.434749533560151,,0.0543655,5.14438011,0,3.2336886763081245
